doi,title,year,journal,themes,methods,split
https://doi.org/10.1175/jamc-d-16-0249.1,The Impact of El Niño–Southern Oscillation (ENSO) on Winter and Early Spring U.S. Tornado Outbreaks,2017,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.1175/jamc-d-16-0258.1,Analyzing Temperature and Precipitation Influences on Yield Distributions of Canola and Spring Wheat in Saskatchewan,2017,Journal of Applied Meteorology and Climatology,cloud-precipitation-microphysics;climate-variability-change,numerical_modeling,development
https://doi.org/10.1175/jamc-d-16-0262.1,Daytime Top-of-the-Atmosphere Cirrus Cloud Radiative Forcing Properties at Singapore,2017,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;cloud-precipitation-microphysics;atmospheric-radiation;atmospheric-chemistry;aerosols,unspecified,train
https://doi.org/10.1175/jamc-d-16-0284.1,Multimodel Ensemble Sea Level Forecasts for Tropical Pacific Islands,2017,Journal of Applied Meteorology and Climatology,forecasting-predictability;observations-instruments;climate-variability-change,observation;numerical_modeling,development
https://doi.org/10.1175/jamc-d-16-0298.1,Impacts of Stratospheric Sulfate Geoengineering on Global Solar Photovoltaic and Concentrating Solar Power Resource,2017,Journal of Applied Meteorology and Climatology,atmospheric-chemistry;climate-variability-change,unspecified,development
https://doi.org/10.1175/jamc-d-16-0304.1,"Toward Completing the Raindrop Size Spectrum: Case Studies Involving 2D-Video Disdrometer, Droplet Spectrometer, and Polarimetric Radar Measurements",2016,Journal of Applied Meteorology and Climatology,cloud-precipitation-microphysics;aerosols;remote-sensing-retrieval;observations-instruments,observation;remote_sensing;numerical_modeling,train
https://doi.org/10.1175/jamc-d-16-0312.1,Prediction of Energy Dissipation Rates for Aviation Turbulence. Part II: Nowcasting Convective and Nonconvective Turbulence,2017,Journal of Applied Meteorology and Climatology,forecasting-predictability;boundary-layer-turbulence,numerical_modeling,train
https://doi.org/10.1175/jamc-d-16-0325.1,Gradients of Atmospheric Temperature and Humidity Controlled by Local Urban Land-Use Intensity in Boston,2016,Journal of Applied Meteorology and Climatology,land-atmosphere,unspecified,train
https://doi.org/10.1175/jamc-d-16-0334.1,On the Relationship between Intensity and Rainfall Distribution in Tropical Cyclones Making Landfall over China,2017,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;cloud-precipitation-microphysics;observations-instruments;extremes,observation;review_synthesis,train
https://doi.org/10.1175/jamc-d-16-0338.1,Temporal–Spatial Patterns of Relative Humidity and the Urban Dryness Island Effect in Beijing City,2017,Journal of Applied Meteorology and Climatology,remote-sensing-retrieval;land-atmosphere,remote_sensing,train
https://doi.org/10.1175/jamc-d-16-0358.1,The More Extreme Nature of North American Monsoon Precipitation in the Southwestern United States as Revealed by a Historical Climatology of Simulated Severe Weather Events,2017,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;cloud-precipitation-microphysics;climate-variability-change;extremes,numerical_modeling,train
https://doi.org/10.1175/jamc-d-16-0359.1,Year-Long Vertical Velocity Statistics Derived from Doppler Lidar Data for the Continental Convective Boundary Layer,2017,Journal of Applied Meteorology and Climatology,boundary-layer-turbulence;cloud-precipitation-microphysics;aerosols;remote-sensing-retrieval,remote_sensing;numerical_modeling,train
https://doi.org/10.1175/jamc-d-16-0368.1,Hail-Detection Algorithm for the GPM Core Observatory Satellite Sensors,2017,Journal of Applied Meteorology and Climatology,cloud-precipitation-microphysics;aerosols;remote-sensing-retrieval;observations-instruments;climate-variability-change,observation;remote_sensing;numerical_modeling,train
https://doi.org/10.1175/jamc-d-16-0375.1,Determining Tropical Cyclone Surface Wind Speed Structure and Intensity with the CYGNSS Satellite Constellation,2017,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;remote-sensing-retrieval;climate-variability-change,remote_sensing;numerical_modeling,train
https://doi.org/10.1175/jamc-d-16-0379.1,Microphysical Properties of Snow and Their Link to Ze–S Relations during BAECC 2014,2017,Journal of Applied Meteorology and Climatology,cloud-precipitation-microphysics;aerosols;observations-instruments,observation;numerical_modeling,blind_test
https://doi.org/10.1175/jamc-d-16-0383.1,Urban Heat Island and Urban Dry Island in Moscow and Their Centennial Changes,2017,Journal of Applied Meteorology and Climatology,remote-sensing-retrieval;land-atmosphere,remote_sensing,train
https://doi.org/10.1175/jamc-d-16-0384.1,The Mean and Turbulent Properties of a Wildfire Convective Plume,2017,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;cloud-precipitation-microphysics;aerosols,unspecified,train
https://doi.org/10.1175/jamc-d-16-0408.1,A Case Study on Power Outage Impacts from Future Hurricane Sandy Scenarios,2017,Journal of Applied Meteorology and Climatology,dynamics-weather-systems,unspecified,blind_test
https://doi.org/10.1175/jamc-d-16-0411.1,"Low-Level Jets over Utö, Finland, Based on Doppler Lidar Observations",2017,Journal of Applied Meteorology and Climatology,cloud-precipitation-microphysics;aerosols;remote-sensing-retrieval;observations-instruments,observation;remote_sensing;numerical_modeling,blind_test
https://doi.org/10.1175/jamc-d-16-0415.1,Projections of Twenty-First-Century Climate Extremes for Alaska via Dynamical Downscaling and Quantile Mapping,2017,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;climate-variability-change;extremes;model-evaluation-downscaling,numerical_modeling,train
https://doi.org/10.1175/jamc-d-17-0012.1,The Best of Both Worlds: A Decision-Making Framework for Combining Traditional and Contemporary Forecast Systems,2017,Journal of Applied Meteorology and Climatology,forecasting-predictability;climate-variability-change,numerical_modeling,blind_test
https://doi.org/10.1175/jamc-d-17-0033.1,"A Polarimetric Analysis of Ice Microphysical Processes in Snow, Using Quasi-Vertical Profiles",2017,Journal of Applied Meteorology and Climatology,cloud-precipitation-microphysics;aerosols;observations-instruments,observation;numerical_modeling,train
https://doi.org/10.1175/jamc-d-17-0035.1,Defining and Predicting Heat Waves in Bangladesh,2017,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;air-quality-exposure;climate-variability-change,numerical_modeling,train
https://doi.org/10.1175/jamc-d-17-0065.1,On the Detection of Hail Using Satellite Passive Microwave Radiometers and Precipitation Radar,2017,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;cloud-precipitation-microphysics;remote-sensing-retrieval;observations-instruments;climate-variability-change,observation;remote_sensing;numerical_modeling,train
https://doi.org/10.1175/jamc-d-17-0087.1,Characterizing Sources of Uncertainty from Global Climate Models and Downscaling Techniques,2017,Journal of Applied Meteorology and Climatology,observations-instruments;climate-variability-change;model-evaluation-downscaling;quality-control-uncertainty,observation;numerical_modeling,train
https://doi.org/10.1175/jamc-d-17-0090.1,Polarimetric Radar Relations for Quantification of Snow Based on Disdrometer Data,2017,Journal of Applied Meteorology and Climatology,cloud-precipitation-microphysics;remote-sensing-retrieval;observations-instruments,observation;remote_sensing;numerical_modeling,development
https://doi.org/10.1175/jamc-d-17-0093.1,Thermal Anomalies Detect Critical Global Land Surface Changes,2017,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;climate-variability-change;land-atmosphere,numerical_modeling,train
https://doi.org/10.1175/jamc-d-17-0094.1,"A Climatology of Southwest Indian Ocean Tropical Systems: Their Number, Tracks, Impacts, Sizes, Empirical Maximum Potential Intensity, and Intensity Changes",2018,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;remote-sensing-retrieval;climate-variability-change,remote_sensing;numerical_modeling,train
https://doi.org/10.1175/jamc-d-17-0121.1,Sensitivity Analysis of the WRF Model: Wind-Resource Assessment for Complex Terrain,2017,Journal of Applied Meteorology and Climatology,forecasting-predictability;numerical-weather-prediction;climate-variability-change,numerical_modeling;review_synthesis,train
https://doi.org/10.1175/jamc-d-17-0132.1,Detecting Severe Weather Trends Using an Additive Regressive Convective Hazard Model (AR-CHaMo),2017,Journal of Applied Meteorology and Climatology,climate-variability-change,numerical_modeling,train
https://doi.org/10.1175/jamc-d-17-0137.1,On the Need to Modify the Sea Surface Roughness Formulation over Shallow Waters,2018,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;remote-sensing-retrieval;ocean-atmosphere,remote_sensing,train
https://doi.org/10.1175/jamc-d-17-0160.1,Dual-Polarization Radar Rainfall Estimation over Tropical Oceans,2017,Journal of Applied Meteorology and Climatology,cloud-precipitation-microphysics;remote-sensing-retrieval;observations-instruments;hydrometeorology;land-atmosphere,observation;remote_sensing;numerical_modeling,train
https://doi.org/10.1175/jamc-d-17-0167.1,Climatological Variability of Fire Weather in Australia,2017,Journal of Applied Meteorology and Climatology,climate-variability-change,numerical_modeling,development
https://doi.org/10.1175/jamc-d-17-0194.1,Clouds over the Southern Ocean as Observed from the R/V Investigator during CAPRICORN. Part I: Cloud Occurrence and Phase Partitioning,2018,Journal of Applied Meteorology and Climatology,cloud-precipitation-microphysics;atmospheric-chemistry;aerosols,numerical_modeling,train
https://doi.org/10.1175/jamc-d-17-0243.1,"Use of Cool Roofs and Vegetation to Mitigate Urban Heat and Improve Human Thermal Stress in Melbourne, Australia",2018,Journal of Applied Meteorology and Climatology,air-quality-exposure;land-atmosphere,unspecified,blind_test
https://doi.org/10.1175/jamc-d-17-0254.1,A New Direction in the Atmospheric Pollutant Dispersion inside the Planetary Boundary Layer,2017,Journal of Applied Meteorology and Climatology,boundary-layer-turbulence,unspecified,train
https://doi.org/10.1175/jamc-d-17-0265.1,Should Cities Embrace Their Heat Islands as Shields from Extreme Cold?,2018,Journal of Applied Meteorology and Climatology,extremes;land-atmosphere,unspecified,train
https://doi.org/10.1175/jamc-d-17-0276.1,Assessment of Alaska Rain-on-Snow Events Using Dynamical Downscaling,2018,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;observations-instruments;climate-variability-change;model-evaluation-downscaling,observation;review_synthesis,train
https://doi.org/10.1175/jamc-d-17-0306.1,Reliability and Climatological Impacts of Convective Wind Estimations,2018,Journal of Applied Meteorology and Climatology,dynamics-weather-systems,numerical_modeling,blind_test
https://doi.org/10.1175/jamc-d-17-0316.1,The Effect of Urban Density and Vegetation Cover on the Heat Island of a Subtropical City,2018,Journal of Applied Meteorology and Climatology,air-quality-exposure;climate-variability-change;land-atmosphere,unspecified,development
https://doi.org/10.1175/jamc-d-17-0334.1,A Simple Accurate Formula for Calculating Saturation Vapor Pressure of Water and Ice,2018,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;observations-instruments,observation,train
https://doi.org/10.1175/jamc-d-18-0021.1,The ClimEx Project: A 50-Member Ensemble of Climate Change Projections at 12-km Resolution over Europe and Northeastern North America with the Canadian Regional Climate Model (CRCM5),2019,Journal of Applied Meteorology and Climatology,forecasting-predictability;observations-instruments;climate-variability-change;model-evaluation-downscaling,observation;numerical_modeling,train
